"Date","Time","Sky Condition (label)","Sky Condition","Precip Type (label)","Precip Type","Precip Rate (label)","Precip Rate","Grain Form (label)","Grain Form","Grain Size (mm)","HN24","H24W in Tube","H Tube Sample","H24W Can","Density p (kg/m3)","Density (%)","HST","HS","Settlement/Melt","Temp Surface","Temp 10cm","Temp 20cm","Temp Current","Temp Max","Temp Min","Wind Direction","Wind Speed (label)","Wind Speed","Observers Name","Comments","User ID","Timestamp","Last Updated","Created By","Updated By","Draft","IP","ID","Key"
"2020-02-23","05:30","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","125","0","-8.0","-8.0","-7.0","-7.0","0.0","-9.0","","","","CW","","","2020-02-23 06:03:30","2020-02-23 06:03:30","fongemie","","0","72.45.182.30","4353","9qyej"
"2020-02-24","05:40","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","120","5","-4.0","-5.0","-5.0","-2.0","7.0","-7.5","","","","CW","","","2020-02-24 06:02:28","2020-02-24 06:02:28","fongemie","","0","216.107.219.202","4354","4epy1"
"2020-02-25","05:35","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","119","1","-1.0","-2.0","-2.0","0.0","8.0","-3.0","","","","CW","","","2020-02-25 06:09:52","2020-02-25 06:09:52","fongemie","","0","72.45.182.30","4355","ciefm"
"2020-02-26","05:53","Overcast","OVC","Snow","SN","Light snowfall","S1","Stellars and dendrites","sd","1-2","1","","","0.8","","","NC","119","1","-1.0","-1.0","-1.0","0.0","5.0","-2.0","","","","CW","","","2020-02-26 06:07:04","2020-02-26 06:07:04","fongemie","","0","72.45.182.30","4356","m6i4g"
"2020-02-27","05:40","Overcast","OVC","Snow","SN","Moderate snowfall","S2","Needles","nd","1-1.5","2","2.6","","3.2","","","NC","121","0","-1.0","-1.0","-1.0","-1.0","1.5","-3.0","","","","CW","","","2020-02-27 07:18:41","2020-02-27 07:18:41","fongemie","","0","72.45.182.30","4357","o45sd"
"2020-02-28","05:35","Overcast","OVC","No precipitation","NO","","","","","","21","36.5","","26.2","","","28","155","","-11.0","-7.0","-4.0","-12.0","-0.5","-12.5","","","","CW","","","2020-02-29 06:04:05","2020-02-29 06:04:05","fongemie","","0","216.107.219.202","4358","mkgv9"
"2020-02-29","05:30","Broken","BKN","No precipitation","NO","","","","","","T","","","T","","","T","152","3","-12.0","-9.0","-7.0","-12.0","-8.5","-12.5","","","","CW","","","2020-02-29 06:05:25","2020-02-29 06:05:25","fongemie","","0","216.107.219.202","4359","e1yx3"
"2020-03-01","05:35","Scattered","SCT","No precipitation","NO","","","","","","1","","","0.5","","","1","151","2","-15.0","-12.0","-10.0","-15.5","-7.0","-16.0","","","","CW","","","2020-03-01 06:06:32","2020-03-01 06:06:32","fongemie","","0","216.107.219.202","4360","ucwwq"
"2020-03-02","05:30","Broken","BKN","No precipitation","NO","","","","","","T","","","T","","0.0","T","151","0","-10.0","-11.0","-10.0","-10.5","-4.5","-15.5","","","","CW","","","2020-03-02 06:06:42","2020-03-03 06:13:47","fongemie","","0","72.45.182.30","4361","l5lot"
"2020-03-03","05:40","Broken","BKN","No precipitation","NO","","","","","","0","","","0.2","","","0","144","7","0.0","-1.0","-2.0","1.5","2.5","-15.5","","","","CW","Yesterday's Temp Min was -15.5, not -13.5 as previously recorded. The log has been edited to reflect this change.","","2020-03-03 06:16:28","2020-03-03 06:16:28","fongemie","","0","216.107.219.202","4362","tbnum"
"2020-03-04","05:30","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Graupel","gp","1-2","1","","","","","","NC","140","4","-1.0","0.0","0.0","-2.0","10.0","-2.0","","","","CW","","","2020-03-04 06:36:14","2020-03-04 06:36:14","fongemie","","0","216.107.219.202","4363","gpj26"
"2020-03-05","05:35","Broken","BKN","No precipitation","NO","","","","","","1","","","2.0","","","3","140","","-6.0","-3.0","-2.0","-6.5","-1.5","-2.0","","","","CW","**Precipitation gauge spilled during transport.","","2020-03-05 06:08:17","2020-03-05 06:08:17","fongemie","","0","216.107.219.202","4364","gvusc"
"2020-03-06","05:30","Few","FEW","No precipitation","NO","","","","","","0","","","","","","0","139","1","-5.0","-5.0","-3.0","-4.5","0.5","-8.0","","","","CW","","","2020-03-06 06:10:02","2020-03-06 06:10:02","fongemie","","0","72.45.182.30","4365","73ejh"
"2020-03-07","05:35","Clear","CLR","No precipitation","NO","","","","","","T","","","0.2","","","T","139","0","-12.0","-7.0","-5.0","-11.0","0.5","-12.0","","","","CW","","","2020-03-07 06:05:25","2020-03-07 06:05:25","fongemie","","0","72.45.182.30","4366","m8r06"
"2020-03-08","05:30","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","138","1","-7.0","-7.0","-6.0","-6.0","1.0","-12.5","","","","CW","","","2020-03-08 06:01:42","2020-03-08 06:01:42","fongemie","","0","216.107.219.202","4367","z3x3g"
"2020-03-09","05:35","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","136","2","0.0","-2.0","-2.0","2.5","5.0","-7.5","","","","CW","","","2020-03-09 06:04:17","2020-03-09 06:04:17","fongemie","","0","216.107.219.202","4368","cea9c"
"2020-02-18","05:30","Overcast","OVC","No precipitation","NO","","","","","","T","","","","","","T","113","","-12.0","-11.0","-10.0","-12.0","-5.0","-16.5","","","","CW","","","2020-02-18 06:06:37","2020-02-18 06:06:37","fongemie","","0","72.45.182.30","4349","3ne1i"
"2020-02-19","05:30","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","0.5-1.0","16","18.8","16.0","","","12","NC","126","","-6.0","-6.0","-6.0","-6.5","-1.0","-13.0","","","","CW","","","2020-02-19 06:38:10","2020-02-19 06:38:10","fongemie","","0","72.45.182.30","4350","vduxb"
"2020-02-20","05:30","Few","FEW","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","0.5-1.0","T","","","1.2","","","NC","126","","-18.0","-14.0","-11.0","-18.0","-6.0","-18.0","","","","CW","","","2020-02-20 06:07:55","2020-02-20 06:07:55","fongemie","","0","216.107.219.202","4351","wv3o2"
"2020-03-18","05:35","Clear","CLR","No precipitation","NO","","","","","","T","","","2.4","","","T","129","","-6.0","-4.0","-4.0","-6.0","-0.5","-8.0","","","","CW","","","2020-03-18 06:06:12","2020-03-18 06:06:12","fongemie","","0","216.107.219.202","4369","7uffa"
"2020-03-19","05:35","Overcast","OVC","No precipitation","NO","","","","","","0","","","0.0","","","0","129","","-2.0","-2.0","-2.0","0.5","7.0","-7.0","","","","CW","","","2020-03-19 06:04:09","2020-03-19 06:04:09","fongemie","","0","216.107.219.202","4370","2f4vl"
"2020-03-20","05:35","Overcast","OVC","No precipitation","NO","","","","","","0","","","0.4","","","0","128","1","0.0","0.0","0.0","5.0","9.0","-3.0","","","","CW","","","2020-03-20 06:14:55","2020-03-20 06:14:55","fongemie","","0","216.107.219.202","4371","utru8"
"2020-03-21","05:35","Broken","BKN","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","0.5-1","T","","","0.6","","","NC","119","9","-6.0","0.0","0.0","-8.0","12.5","-8.5","","","","CW","","","2020-03-21 06:04:55","2020-03-21 06:04:55","fongemie","","0","216.107.219.202","4372","mr9by"
"2020-03-22","05:35","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","119","0","-15.0","-8.0","-3.0","-15.5","-1.0","-16.0","","","","CW","","","2020-03-22 06:07:56","2020-03-22 06:07:56","fongemie","","0","216.107.219.202","4373","axfbk"
"2020-04-01","05:35","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","138","","-8.0","-4.0","-2.0","-8.0","5.0","-8.5","","","","CW","Observations include today 4/1 and yesterday 3/31.","","2020-04-01 06:12:11","2020-04-01 06:12:11","fongemie","","0","72.45.182.30","4374","hly7f"
"2020-04-02","05:25","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Needles","nd","1-2","T","","","T","","","NC","138","","0.0","-1.0","-1.0","0.0","0.5","-8.5","","","","CW","","","2020-04-02 06:07:56","2020-04-02 06:07:56","fongemie","","0","216.107.219.202","4375","jray3"
"2020-04-03","05:40","Overcast","OVC","Rain","RA","Light rain","RL","","","","1","4.2","1.0","23.0","","42.0","NC","138","","0.0","0,0","0.0","1.0","2.0","-0.5","","","","CW","","snowplotter","2020-04-03 06:07:45","2020-04-03 06:07:45","snowplotter","snowplotter","0","216.107.219.202","4376","nocvo"
"2020-04-04","05:35","Overcast","OVC","No precipitation","NO","","","","","","1","","","32.0","0.0","0.0","2","135","3","0.0","0.0","0.0","0.0","2.0","-0.5","","","","cw","","snowplotter","2020-04-04 06:14:59","2020-04-04 06:14:59","snowplotter","snowplotter","0","174.196.194.127","4377","tu8xn"
"2020-04-05","05:35","Scattered","SCT","","","","","","","","0","0.0","0.0","0.0","0.0","0.0","0","131","4","0.0","0.0","0.0","-1.0","6.5","-1.5","","","","cw","","snowplotter","2020-04-05 05:52:12","2020-04-05 05:52:12","snowplotter","snowplotter","0","174.196.197.132","4378","5uaup"
"2020-03-23","05:35","Scattered","SCT","No precipitation","NO","","","","","","0","0.0","","","0","0.0","0","119","0","-9.0","-8.0","-6.0","-8.5","0.5","-16.0","","","","cw","","fongemie","2020-04-05 12:01:23","2020-04-05 12:01:23","fongemie","fongemie","0","74.75.170.208","4379","5cj6j"
"2020-03-24","05:35","Broken","BKN","Snow","SN","Very light snowfall","S-1","Needles","nd","1-2","24","","","","0","0.0","NC","142","1","-5.0","-5.0","-5.0","-4.5","-4.0","-9.0","","","","cw","","fongemie","2020-04-05 12:04:13","2020-04-05 12:04:13","fongemie","fongemie","0","74.75.170.208","4380","a37qo"
"2020-03-10","05:35","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","130","6","0.0","0.0","0.0","5.0","9.5","2.0","","","","CW","","","2020-03-10 06:04:51","2020-03-10 06:04:51","fongemie","","0","72.45.182.30","4381","2qafc"
"2020-03-11","05:25","Few","FEW","No precipitation","NO","","","","","","T","","","20.6","","","T","125","5","-5.0","0.0","0.0","-5.0","10.0","-5.0","","","","CW","","","2020-03-11 06:05:48","2020-03-11 06:05:48","fongemie","","0","216.107.219.202","4382","w7er"
"2020-03-12","05:30","Overcast","OVC","No precipitation","NO","","","","","","T","","","T","","","T","121","4","-6.0","-3.0","-1.0","-6.0","2.0","-8.0","","","","CW","","","2020-03-12 06:05:55","2020-03-12 06:05:55","fongemie","","0","216.107.219.202","4383","nhejm"
"2020-03-13","05:35","Overcast","OVC","Snow","SN","Light snowfall","S1","Needles","nd","1-3","2","3.0","","2.4","","","NC","122","1","-3.0","-2.0","-1.0","-3.0","0.5","-7.0","","","","CW","Also 1-2 mm ice pellets","","2020-03-13 06:06:00","2020-03-13 06:06:00","fongemie","","0","216.107.219.202","4384","nakkj"
"2020-03-14","05:35","Overcast","OVC","Snow","SN","Light snowfall","S1","Stellars and dendrites","sd","1-2","7","19.1","","30.8","","","NC","128","1","-5.0","-2.0","-1.0","-5.0","3.0","-5.5","","","","CW","","","2020-03-15 06:02:58","2020-03-15 06:02:58","fongemie","","0","216.107.219.202","4385","kfjk8"
"2020-03-15","05:35","Few","FEW","No precipitation","NO","","","","","","0","","","T","","","8","127","1","-8.0","-6.0","-4.0","-7.0","1.0","-8.0","","","","CW","","","2020-03-15 06:04:33","2020-03-15 06:04:33","fongemie","","0","72.45.182.30","4386","pwcf0"
"2020-03-16","05:35","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","126","1","-16.0","-11.0","-8.0","-16.0","-0.5","-16.0","","","","CW","","","2020-03-16 06:05:41","2020-03-16 06:05:41","fongemie","","0","72.45.182.30","4387","cmdp8"
"2020-03-17","05:35","Overcast","OVC","Snow","SN","Light snowfall","S1","Irregular crystals","ir","0.5-1","T","","","T","","","NC","127","","-7.0","-7.0","-6.0","-8.0","1.0","-17.0","","","","CW","","","2020-03-17 06:05:16","2020-03-17 06:05:16","fongemie","","0","216.107.219.202","4388","r8jr8"
"2020-03-25","05:35","Clear","CLR","","","","","","","","1","","","1.2","0","0.0","23","","","-10.0","-5.0","-4.0","-10.0","3.0","-10.0","","","","","","fongemie","2020-04-05 12:06:00","2020-04-05 12:06:00","fongemie","fongemie","0","74.75.170.208","4389","5ufzr"
"2020-04-05","12:06","","","","","","","","","","","","","","0","0.0","","","","","","","","","","","","","cw","","fongemie","2020-04-05 12:06:08","2020-04-05 12:06:08","fongemie","fongemie","0","74.75.170.208","4390","zc249"
"2020-03-26","05:35","Clear","CLR","No precipitation","NO","","","","","","0","0.0","","","0","0.0","0","136","4","-9.0","-5.0","-3.0","-9.0","6.0","-10.0","","","","cw","","fongemie","2020-04-05 12:07:55","2020-04-05 12:07:55","fongemie","fongemie","0","74.75.170.208","4391","r2sio"
"2020-03-27","12:07","Broken","BKN","No precipitation","NO","","","","","","T","","","","0","0.0","T","135","1","-1.0","0.0","0.0","-1.5","10.0","-9.0","","","","cw","Ice on the HN24/HST boards.","fongemie","2020-04-05 12:12:29","2020-04-05 12:12:29","fongemie","fongemie","0","74.75.170.208","4392","hioj7"
"2020-03-28","05:35","Clear","CLR","No precipitation","NO","","","","","","0","","","","0","0.0","0","134","1","-6.0","-2.0","0.0","-5.0","3.0","6.0","","","","cw","","fongemie","2020-04-05 12:14:25","2020-04-05 12:14:25","fongemie","fongemie","0","74.75.170.208","4393","3ajhp"
"2020-03-29","05:35","Overcast","OVC","No precipitation","NO","","","","","","0","","","","0","0.0","0","132","2","2.0","0.0","0.0","1.0","6.0","-5.0","","","","cw","","fongemie","2020-04-05 12:16:17","2020-04-05 12:16:17","fongemie","fongemie","0","74.75.170.208","4394","k6tzk"
"2020-04-06","05:35","Clear","CLR","","","","","","","","T","","","3.8","","0.0","1","129","2","-2.5","0.0","0.0","-3.0","10.5","-3.5","","","","cw","","snowplotter","2020-04-06 06:16:15","2020-04-06 06:16:15","snowplotter","snowplotter","0","174.242.76.73","4395","esvy8"
"2020-04-07","05:35","Clear","CLR","","","","","","","","0","0.0","0.0","0.0","0.0","0.0","0","128","1","-3.0","0.0","0.0","-2.0","6.5","-3.5","","","","cw","","snowplotter","2020-04-07 05:50:18","2020-04-07 05:50:18","snowplotter","snowplotter","0","174.242.73.25","4396","mdnpf"
"2020-04-08","05:35","Clear","CLR","","","","","","","","0","","","","0.0","0.0","0","128","0","-3.0","-1.0","0.0","-2.5","6.0","-3.0","","","","cw","","snowplotter","2020-04-08 05:50:13","2020-04-08 05:50:13","snowplotter","snowplotter","0","174.242.77.59","4397","ghe6h"
"2020-04-09","05:40","Overcast","OVC","","","","","","","","0","","","","0.0","0.0","0","128","0","-1.0","0.0","0.0","0.0","7.0","-3.5","","","","cw","","snowplotter","2020-04-09 05:53:18","2020-04-09 05:53:18","snowplotter","snowplotter","0","174.196.202.210","4398","9f8lt"
"2020-04-10","05:45","Overcast","OVC","Snow","SN","Heavy snowfall","S5","Plates, Stellars and dendrites","pl, sd","2-3","39","47.6","38.3","54.0","124","12","NC","170","0","-4.0","-4.0","-3.0","-4.5","3.5","-5.0","","","","cw","tube data calculated as average of 3 measurements of 2 snow columns each.
snow can buried 3 cm below snow surface!","snowplotter","2020-04-10 07:22:43","2020-04-10 07:22:43","snowplotter","snowplotter","0","174.196.207.154","4399","nfam4"
"2020-04-11","05:40","Overcast","OVC","Snow","SN","Light snowfall","S1","Stellars and dendrites","sd","1-2","14","21.9","14.0","11.0","","15","NC","179","5","-5.0","-4.0","-3.0","-6.0","-3.5","-6.0","","","","cw","","snowplotter","2020-04-11 06:41:33","2020-04-12 06:36:27","snowplotter","fongemie","0","174.196.199.149","4400","275u3"
"2020-04-12","05:40","Few","FEW","","","","","","","","0","","","0.6","0.0","0.0","43","177","2","-5.0","-4.0","-3.0","-4.0","-1.5","-7.0","","","","cw","","snowplotter","2020-04-12 06:19:58","2020-04-12 06:19:58","snowplotter","snowplotter","0","174.242.78.141","4401","2gqrg"
"2020-04-13","05:35","Overcast","OVC","Rain","RA","Light rain","RL","","","","0","","","T","0.0","0.0","0","170","7","1.0","0.0","0.0","4.5","7.0","-4.5","","","","cw","","snowplotter","2020-04-13 06:05:35","2020-04-13 06:05:35","snowplotter","snowplotter","0","174.196.207.59","4402","uw83m"
"2020-04-14","05:35","Few","FEW","","","","","","","","0","","","61.5","0.0","0.0","","155","15","-2.0","0.0","0.0","-2.5","8.0","-2.5","","","","cw","","snowplotter","2020-04-14 06:11:16","2020-04-14 06:11:16","snowplotter","snowplotter","0","174.196.206.208","4403","xr84j"
"2020-04-15","05:40","Overcast","OVC","","","","","","","","0","","","","0.0","0.0","0","151","4","-4.0","-1.0","0.0","-4.5","4.0","-4.5","","","","cw","","snowplotter","2020-04-15 05:52:10","2020-04-15 05:52:10","snowplotter","snowplotter","0","174.242.71.13","4404","lrodz"
"2020-04-16","05:35","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2-3","3","1.3","3.0","0.8","43","4","NC","154","0","-7.0","-3.0","-2.0","-7.5","4.0","-8.0","","","","cw","","snowplotter","2020-04-16 06:20:43","2020-04-16 06:20:43","snowplotter","snowplotter","0","174.196.206.14","4405","zvxiw"
"2020-04-17","05:50","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1","6","3.2","6.0","3.2","53","5","NC","159","1","-7.0","-4.0","-3.0","-8.0","0.0","-8.0","","","","cw","thin crust (~1 mm) on surface of HN24 board","snowplotter","2020-04-17 06:43:25","2020-04-17 06:43:25","snowplotter","snowplotter","0","174.242.75.151","4406","oec9z"
"2020-04-18","05:35","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Plates","pl","1-1.5","2","0.5","2.0","0.6","25","3","NC","158","3","-5.0","-4.0","-3.0","-6.0","-1.5","-8.0","","","","cw","1 mm ice crystals on surface of HN24 board","snowplotter","2020-04-18 06:11:15","2020-04-18 06:11:15","snowplotter","snowplotter","0","174.196.204.142","4407","l46ib"
"2020-04-19","05:35","Clear","CLR","","","","","","","","1","0.3","1.0","0.4","30","3.0","7","158","1","-5.0","-3.0","-3.0","-3.0","0.0","-6.0","","","","cw","","snowplotter","2020-04-19 06:13:07","2020-04-19 06:13:07","snowplotter","snowplotter","0","174.242.78.212","4408","n584o"
"2020-12-16","05:30","Clear","CLR","No precipitation","NO","","","","","","","","","","","0.0","","21","","-10.0","-9.0","-7.0","-17.0","-15.0","-18.0","","","","Erik Samia","Due to training this is not a 24 hour measurement, so degrees may be varied. Tomorrow kicks off true 24 hour snow plot.","snowplotter","2020-12-16 06:30:39","2020-12-16 06:30:39","snowplotter","snowplotter","0","174.196.201.153","4409","pyt4n"
"2020-12-17","05:30","Overcast","OVC","Snow","SN","Light snowfall","S1","Needles","nd","1","2","3.0","2.0","2.8","","","NC","25","","-10.0","-9.0","-6.0","-11.0","-10.0","-18.5","","","","Erik Samia","","snowplotter","2020-12-17 06:21:55","2020-12-17 06:29:16","snowplotter","snowplotter","0","174.242.77.24","4410","q95z"
"2020-12-18","05:30","Clear","CLR","No precipitation","NO","","","","","","12","11.0","9.0","8.0","","","14","38","","-12.0","-6.0","-3.0","5.0","12.0","-7.5","","","","Erik Samia","","snowplotter","2020-12-18 06:17:09","2020-12-18 06:17:09","snowplotter","snowplotter","0","174.196.207.80","4411","kc67o"
"2020-12-19","05:30","Clear","CLR","No precipitation","NO","","","","","","0","0.0","","0.0","","0.0","0","37","","-10.0","-6.0","-3.0","-12.0","-8.0","-13.0","","","","Erik Samia","","snowplotter","2020-12-19 06:04:39","2020-12-19 06:04:39","snowplotter","snowplotter","0","174.196.194.176","4412","p1y6x"
"2020-12-20","05:30","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","","","0.0","0","37","","-5.0","-3.0","-3.0","-5.0","-4.0","-12.0","","","","Erik Samia","","snowplotter","2020-12-20 05:51:34","2020-12-20 05:51:34","snowplotter","snowplotter","0","174.196.192.13","4413","nehcg"
"2020-12-21","05:30","Clear","CLR","No precipitation","NO","","","Needles","nd","1","T","2.0","0.6","T","","8.0","T","35","","-4.0","-2.0","-1.0","-2.0","-1.0","-11.0","","","","Erik Samia","","snowplotter","2020-12-21 06:10:57","2020-12-21 06:21:08","snowplotter","snowplotter","0","174.196.206.44","4414","7ryh4"
"2020-12-22","05:30","Obscured","X","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1","T","5.0","1.0","5.0","","","T","36","","-3.0","-1.0","-1.0","-4.0","-1.0","-5.0","","","","Erik Samia","","snowplotter","2020-12-22 06:00:29","2020-12-22 06:05:18","snowplotter","snowplotter","0","174.242.67.67","4415","s6dhy"
"2020-04-20","05:40","Few","FEW","","","","","","","","T","","","4.4","","0.0","T","150","8","-4.0","0.0","0.0","-5.0","11.0","-5.0","","","","cw","trace of precip on HN24 board included 2-3 mm graupel, freezing rain, snow","snowplotter","2020-04-20 06:21:03","2020-04-20 06:21:03","snowplotter","snowplotter","0","174.196.196.39","4416","zeack"
"2020-04-21","05:35","Clear","CLR","","","","","","","","0","","","","0.0","0.0","0","149","1","-3.0","-2.0","-1.0","-1.5","11.0","-6.0","","","","cw","","snowplotter","2020-04-21 05:44:07","2020-04-21 05:44:07","snowplotter","snowplotter","0","174.242.77.248","4417","rkwb8"
"2020-04-22","05:35","Overcast","OVC","Snow","SN","Light snowfall","S1","Stellars and dendrites, Graupel","sd, gp","2-3","14","12.0","14.0","17.0","86","9","NC","171","0","-9.0","-5.0","-1.0","-9.5","4.0","-9.5","","","","cw","rst 2-3 mm, gp 1-2 mm","snowplotter","2020-04-22 06:34:02","2020-04-22 06:34:02","snowplotter","snowplotter","0","174.196.204.226","4418","weg0v"
"2020-04-23","05:35","Clear","CLR","","","","","","","","13","13.8","13.0","4.0","106","11","35","180","4","-11.0","-6.0","-3.0","-10.5","-7.5","-10.5","","","","cw","snow depth varied with 5+ cm spread in measurements on HN24 and HST boards due to drifting","snowplotter","2020-04-23 06:19:35","2020-04-23 06:19:35","snowplotter","snowplotter","0","174.196.207.69","4419","ngzu1"
"2020-04-24","05:35","Overcast","OVC","","","","","","","","T","","","","0.0","0.0","T","175","5","-5.0","-3.0","-1.0","-5.0","0.0","-10.5","","","","cw","snow boards had about 0.5 cm ice and some snow. however, no ice crust revealed in determining snowpack temperatures. pencil hard surface snow over finger hardness.

overcast, but cloud layer seems thin","snowplotter","2020-04-24 06:02:45","2020-04-24 06:02:45","snowplotter","snowplotter","0","174.196.203.70","4420","ubqw6"
"2020-04-25","05:30","Overcast","OVC","","","","","","","","0","","","","0.0","0.0","0","166","9","-1.0","0.0","0.0","0.5","6.5","-5.0","","","","cw","","snowplotter","2020-04-25 05:48:02","2020-04-25 05:48:02","snowplotter","snowplotter","0","174.196.205.60","4421","ynqc4"
"2020-04-26","05:35","Overcast","OVC","","","","","","","","0","","","","0.0","0.0","0","160","6","0.0","0.0","0.0","1.0","12.0","-1.5","","","","cw","","snowplotter","2020-04-26 05:52:01","2020-04-26 05:52:01","snowplotter","snowplotter","0","174.242.66.47","4422","gabe2"
"2020-04-27","05:35","Overcast","OVC","Snow","SN","Light snowfall","S1","Needles, Irregular crystals","nd, ir","1-2","18","22.1","18.0","20.4","123","12","NC","179","0","-2.0","-1.0","0.0","-2.0","7.5","-2.5","","","","cw","","snowplotter","2020-04-27 06:33:50","2020-04-27 06:33:50","snowplotter","snowplotter","0","174.196.205.141","4423","w4s61"
"2020-04-28","05:35","Overcast","OVC","","","","","","","","16","22.5","16.0","17.6","141","14","32","190","5","-3.0","-2.0","-2.0","-4.0","-1.0","-4.5","","","","cw","","snowplotter","2020-04-28 06:27:13","2020-04-28 06:27:13","snowplotter","snowplotter","0","174.242.79.113","4424","6frz"
"2020-04-29","05:35","Clear","CLR","","","","","","","","0","","","T","0.0","0.0","0","185","5","-2.0","0.0","0.0","-3.0","5.5","-4.0","","","","cw","","snowplotter","2020-04-29 05:47:24","2020-04-29 05:47:24","snowplotter","snowplotter","0","97.33.65.248","4425","rd5cd"
"2020-04-30","05:35","Overcast","OVC","","","","","","","","0","","","","0.0","0.0","0","177","8","0.0","0.0","0.0","4.0","13.0","-4.0","","","","cw","","snowplotter","2020-04-30 05:44:53","2020-04-30 05:44:53","snowplotter","snowplotter","0","174.196.192.207","4426","a65pc"
"2020-12-23","05:30","Clear","CLR","No precipitation","NO","","","","","","6","7.5","5.5","6.0","","8","6","38","","-9.0","-5.0","-3.0","-11.0","-4.0","-12.0","","","","","","snowplotter","2020-12-23 11:03:56","2020-12-23 11:03:56","snowplotter","snowplotter","0","174.196.204.225","4792","vqbdj"
"2020-12-24","05:25","Few","FEW","No precipitation","NO","","","","","","0","","","","","0.0","0","38","","-3.0","-1.0","-1.0","-2.0","-1.0","-11.0","","","","","","snowplotter","2020-12-24 10:28:35","2020-12-24 10:28:35","snowplotter","snowplotter","0","174.242.65.175","4797","o5148"
"2020-12-26","05:30","Few","FEW","No precipitation","NO","","","","","","","","","12.4","","0.0","","15","","-3.0","0.0","","4.0","7.0","4.0","","","","","127.4 mm can test, won’t let number go in","snowplotter","2020-12-26 10:43:17","2020-12-26 10:43:17","snowplotter","snowplotter","0","174.242.74.22","4803","a1f8s"
